line,Trait,trait_value
517,guanine.f,1.2475675780469595
703,guanine.f,1.4050660033363798
757,guanine.f,0.8863243424647396
765,guanine.f,1.3394705032912502
774,guanine.f,0.9067758788646788
799,guanine.f,0.8233667504462083
808,guanine.f,1.217148681747713
843,guanine.f,0.9520560828219444
900,guanine.f,1.024867869895442
41,guanine.m,1.1663446795470522
42,guanine.m,1.279302544353196
45,guanine.m,1.2924909825042956
59,guanine.m,1.0083436431597488
83,guanine.m,1.1541413080226988
91,guanine.m,0.7698214666122105
129,guanine.m,1.0289018677297646
158,guanine.m,1.0640626537161224
177,guanine.m,0.949551357854242
195,guanine.m,1.3221199569570543
208,guanine.m,0.910658500143162
217,guanine.m,0.935007759354442
228,guanine.f,0.9236124326796954
228,guanine.m,0.9247135935598098
229,guanine.m,1.5113870765718869
239,guanine.m,0.8626530563751424
307,guanine.m,1.467600807075626
315,guanine.m,0.9179571516946288
357,guanine.m,1.212817713895963
367,guanine.m,1.1861286032100982
371,guanine.m,0.8853412777019865
375,guanine.m,1.1934264617292167
379,guanine.m,1.0807181961740504
385,guanine.m,1.2009631353281098
391,guanine.m,1.096279079756031
392,guanine.m,1.175036045143974
399,guanine.m,0.8452181767926265
427,guanine.m,1.272827212448194
439,guanine.m,0.9306679312347688
491,guanine.m,1.0380439552261556
508,guanine.m,1.02434792727496
509,guanine.m,1.012188468250691
517,guanine.m,1.256116830958547
703,guanine.m,1.4163325454423157
757,guanine.m,0.883593469640748
765,guanine.m,1.3130573394311422
774,guanine.m,0.9143058783999972
799,guanine.m,0.8414792809745586
808,guanine.m,1.2149597531475704
843,guanine.m,0.9535459169231322
900,guanine.m,1.05493499894046
41,guanosine.f,1.002098532014221
42,guanosine.f,1.1038118205773226
45,guanosine.f,1.0871815130051865
59,guanosine.f,1.0602142355179656
83,guanosine.f,1.094838437147044
91,guanosine.f,1.0303462174740137
129,guanosine.f,1.1368955044509466
158,guanosine.f,1.1196213788106633
177,guanosine.f,0.9951880101548986
195,guanosine.f,1.0299036618975443
208,guanosine.f,1.142291265315563
217,guanosine.f,1.0940128827102051
229,guanosine.f,1.109638446688639
239,guanosine.f,1.1470117136537803
307,guanosine.f,1.0566990400547762
315,guanosine.f,1.056974249960852
357,guanosine.f,1.1511179837176924
367,guanosine.f,1.0203172200184665
371,guanosine.f,1.089682182028468
375,guanosine.f,1.1702650892187545
379,guanosine.f,1.0817257876990949
385,guanosine.f,1.0265309848428246
391,guanosine.f,1.120926858898856
392,guanosine.f,1.0942673774629503
399,guanosine.f,1.1549873311386794
427,guanosine.f,1.0992675613473204
439,guanosine.f,1.1388187716857263
491,guanosine.f,1.0648274952501564
508,guanosine.f,1.0595089263631658
509,guanosine.f,1.0249303519779387
517,guanosine.f,1.087473187496078
703,guanosine.f,1.1028506728252685
757,guanosine.f,1.010040978441078
765,guanosine.f,1.1738857533931604
774,guanosine.f,1.1421484915043223
799,guanosine.f,1.0816885634572553
808,guanosine.f,1.1147859745781972
843,guanosine.f,1.0709621225620325
900,guanosine.f,1.0711918786612125
41,guanosine.m,0.9815899496742112
42,guanosine.m,1.1076091272991857
45,guanosine.m,1.0848834107137233
59,guanosine.m,1.049325379070774
83,guanosine.m,1.0873914410132013
91,guanosine.m,1.0209376934978769
129,guanosine.m,1.1411226127923928
158,guanosine.m,1.1319602008712768
177,guanosine.m,0.9878028334187168
195,guanosine.m,1.020547271272623
208,guanosine.m,1.1449811815883286
217,guanosine.m,1.1040512190131897
228,guanosine.f,1.064380802334857
228,guanosine.m,1.057902344333543
229,guanosine.m,1.1241902971746984
239,guanosine.m,1.172727809533861
307,guanosine.m,1.0667651024836549
315,guanosine.m,1.065873207549874
357,guanosine.m,1.146698437082449
367,guanosine.m,1.0080816450560302
371,guanosine.m,1.0833810021434145
375,guanosine.m,1.19651180230952
379,guanosine.m,1.0548773421365123
385,guanosine.m,1.0047209387082805
391,guanosine.m,1.118923652046262
392,guanosine.m,1.07067254508885
399,guanosine.m,1.1602207367857602
427,guanosine.m,1.0893242581516047
439,guanosine.m,1.1494823187964134
491,guanosine.m,1.0747116490595812
508,guanosine.m,1.0628392703564764
509,guanosine.m,1.0276186861371632
517,guanosine.m,1.103274193885434
703,guanosine.m,1.120983977702663
757,guanosine.m,0.9986990606358788
765,guanosine.m,1.1965467016579074
774,guanosine.m,1.1459757247277411
799,guanosine.m,1.081759751563603
808,guanosine.m,1.1056995356911
843,guanosine.m,1.067759361966126
900,guanosine.m,1.0613464929941383
41,guanosine 3'-monophosphate (3'-GMP).f,1.291363005610181
42,guanosine 3'-monophosphate (3'-GMP).f,0.989700894495557
45,guanosine 3'-monophosphate (3'-GMP).f,0.7330181020013562
59,guanosine 3'-monophosphate (3'-GMP).f,1.1229877296125672
83,guanosine 3'-monophosphate (3'-GMP).f,1.4532428656487355
91,guanosine 3'-monophosphate (3'-GMP).f,1.2955015239634289
129,guanosine 3'-monophosphate (3'-GMP).f,1.0236076163117962
158,guanosine 3'-monophosphate (3'-GMP).f,1.1709053193086174
177,guanosine 3'-monophosphate (3'-GMP).f,1.2035726347092448
195,guanosine 3'-monophosphate (3'-GMP).f,1.2210627133227077
208,guanosine 3'-monophosphate (3'-GMP).f,1.2826140668730714
217,guanosine 3'-monophosphate (3'-GMP).f,0.9626703527526068
229,guanosine 3'-monophosphate (3'-GMP).f,1.006713421759876
239,guanosine 3'-monophosphate (3'-GMP).f,0.7537921185979847
307,guanosine 3'-monophosphate (3'-GMP).f,0.5153589514877381
315,guanosine 3'-monophosphate (3'-GMP).f,1.0344127602608646
357,guanosine 3'-monophosphate (3'-GMP).f,1.234672194178475
367,guanosine 3'-monophosphate (3'-GMP).f,1.1938522697972542
371,guanosine 3'-monophosphate (3'-GMP).f,1.4646642513299408
375,guanosine 3'-monophosphate (3'-GMP).f,1.023499062183571
379,guanosine 3'-monophosphate (3'-GMP).f,0.8284642391078212
385,guanosine 3'-monophosphate (3'-GMP).f,1.1153968202857036
391,guanosine 3'-monophosphate (3'-GMP).f,1.372837895474076
392,guanosine 3'-monophosphate (3'-GMP).f,1.0952381348805966
399,guanosine 3'-monophosphate (3'-GMP).f,1.47745105796165
427,guanosine 3'-monophosphate (3'-GMP).f,0.7416049088618621
439,guanosine 3'-monophosphate (3'-GMP).f,1.256758193208197
491,guanosine 3'-monophosphate (3'-GMP).f,1.6531016474055238
508,guanosine 3'-monophosphate (3'-GMP).f,0.975705204639892
509,guanosine 3'-monophosphate (3'-GMP).f,0.5681092362824627
517,guanosine 3'-monophosphate (3'-GMP).f,0.9278518455703356
703,guanosine 3'-monophosphate (3'-GMP).f,1.3542368510963885
757,guanosine 3'-monophosphate (3'-GMP).f,0.37243208337830425
765,guanosine 3'-monophosphate (3'-GMP).f,1.5209487873239254
774,guanosine 3'-monophosphate (3'-GMP).f,0.931511685515086
799,guanosine 3'-monophosphate (3'-GMP).f,0.7643612451605295
808,guanosine 3'-monophosphate (3'-GMP).f,1.4231318956759311
843,guanosine 3'-monophosphate (3'-GMP).f,1.1524276855419786
900,guanosine 3'-monophosphate (3'-GMP).f,0.6131381369136834
41,guanosine 3'-monophosphate (3'-GMP).m,1.2193710246311642
42,guanosine 3'-monophosphate (3'-GMP).m,1.0081449942170275
45,guanosine 3'-monophosphate (3'-GMP).m,0.7538592346265055
59,guanosine 3'-monophosphate (3'-GMP).m,1.1190167772750017
83,guanosine 3'-monophosphate (3'-GMP).m,1.44275390752009
91,guanosine 3'-monophosphate (3'-GMP).m,1.199320040646437
129,guanosine 3'-monophosphate (3'-GMP).m,1.0508955219964664
158,guanosine 3'-monophosphate (3'-GMP).m,1.1737675883137435
177,guanosine 3'-monophosphate (3'-GMP).m,1.1358817978682965
195,guanosine 3'-monophosphate (3'-GMP).m,1.1567317209350685
208,guanosine 3'-monophosphate (3'-GMP).m,1.1919674428405842
217,guanosine 3'-monophosphate (3'-GMP).m,0.9458044442763812
228,guanosine 3'-monophosphate (3'-GMP).f,0.8868330131823992
228,guanosine 3'-monophosphate (3'-GMP).m,0.9360816725956418
229,guanosine 3'-monophosphate (3'-GMP).m,1.0729517253832066
239,guanosine 3'-monophosphate (3'-GMP).m,0.7411559165134518
307,guanosine 3'-monophosphate (3'-GMP).m,0.5321855815156481
315,guanosine 3'-monophosphate (3'-GMP).m,1.0229163089755615
357,guanosine 3'-monophosphate (3'-GMP).m,1.2930279480147773
367,guanosine 3'-monophosphate (3'-GMP).m,1.2144367876110724
371,guanosine 3'-monophosphate (3'-GMP).m,1.4589416561066528
375,guanosine 3'-monophosphate (3'-GMP).m,1.0611102898427296
379,guanosine 3'-monophosphate (3'-GMP).m,0.8383078246152436
385,guanosine 3'-monophosphate (3'-GMP).m,1.1460785895139405
391,guanosine 3'-monophosphate (3'-GMP).m,1.5002791107092044
392,guanosine 3'-monophosphate (3'-GMP).m,1.1479482042151656
399,guanosine 3'-monophosphate (3'-GMP).m,1.446826413371492
427,guanosine 3'-monophosphate (3'-GMP).m,0.6927974785133351
439,guanosine 3'-monophosphate (3'-GMP).m,1.2208896273928418
491,guanosine 3'-monophosphate (3'-GMP).m,1.7293231164626564
508,guanosine 3'-monophosphate (3'-GMP).m,0.9505731187662628
509,guanosine 3'-monophosphate (3'-GMP).m,0.5509657868481503
517,guanosine 3'-monophosphate (3'-GMP).m,0.9440297267182652
703,guanosine 3'-monophosphate (3'-GMP).m,1.3097433007108163
757,guanosine 3'-monophosphate (3'-GMP).m,0.424469063546402
765,guanosine 3'-monophosphate (3'-GMP).m,1.5212211879705575
774,guanosine 3'-monophosphate (3'-GMP).m,0.9022001396586172
799,guanosine 3'-monophosphate (3'-GMP).m,0.7640962978622929
808,guanosine 3'-monophosphate (3'-GMP).m,1.43054778362958
843,guanosine 3'-monophosphate (3'-GMP).m,1.1330536122286006
900,guanosine 3'-monophosphate (3'-GMP).m,0.62383944572974
41,"guanosine-2',3'-cyclic monophosphate.f",1.1555179200771122
42,"guanosine-2',3'-cyclic monophosphate.f",1.0994054226155898
45,"guanosine-2',3'-cyclic monophosphate.f",0.8977941550622224
59,"guanosine-2',3'-cyclic monophosphate.f",1.1658238171661597
83,"guanosine-2',3'-cyclic monophosphate.f",1.2061504283931317
91,"guanosine-2',3'-cyclic monophosphate.f",1.3565964073169128
129,"guanosine-2',3'-cyclic monophosphate.f",1.472029467385378
158,"guanosine-2',3'-cyclic monophosphate.f",1.3340691019886783
177,"guanosine-2',3'-cyclic monophosphate.f",1.1545828089674897
195,"guanosine-2',3'-cyclic monophosphate.f",0.97924895711484
208,"guanosine-2',3'-cyclic monophosphate.f",1.3606610917544844
217,"guanosine-2',3'-cyclic monophosphate.f",1.094477668336896
229,"guanosine-2',3'-cyclic monophosphate.f",1.2839342619184573
239,"guanosine-2',3'-cyclic monophosphate.f",0.9649510613340776
307,"guanosine-2',3'-cyclic monophosphate.f",1.103360589606473
315,"guanosine-2',3'-cyclic monophosphate.f",0.8451416532348133
357,"guanosine-2',3'-cyclic monophosphate.f",1.2868266458948767
367,"guanosine-2',3'-cyclic monophosphate.f",1.093507783052854
371,"guanosine-2',3'-cyclic monophosphate.f",1.4130730520234445
375,"guanosine-2',3'-cyclic monophosphate.f",0.9484716972145384
379,"guanosine-2',3'-cyclic monophosphate.f",1.116751979185267
385,"guanosine-2',3'-cyclic monophosphate.f",1.0149233656589125
391,"guanosine-2',3'-cyclic monophosphate.f",1.124102044906452
392,"guanosine-2',3'-cyclic monophosphate.f",1.148005178814335
399,"guanosine-2',3'-cyclic monophosphate.f",1.382809599068249
427,"guanosine-2',3'-cyclic monophosphate.f",1.1917077507188605
439,"guanosine-2',3'-cyclic monophosphate.f",1.4875809551490593
491,"guanosine-2',3'-cyclic monophosphate.f",1.5613579964714472
508,"guanosine-2',3'-cyclic monophosphate.f",0.78451848485285
509,"guanosine-2',3'-cyclic monophosphate.f",0.6607028991225333
517,"guanosine-2',3'-cyclic monophosphate.f",0.8755330690693659
703,"guanosine-2',3'-cyclic monophosphate.f",0.8345852511856562
757,"guanosine-2',3'-cyclic monophosphate.f",0.8498073825464181
765,"guanosine-2',3'-cyclic monophosphate.f",1.3764168793182456
774,"guanosine-2',3'-cyclic monophosphate.f",1.2860118975129815
799,"guanosine-2',3'-cyclic monophosphate.f",1.072826859712162
808,"guanosine-2',3'-cyclic monophosphate.f",1.501470947935508
843,"guanosine-2',3'-cyclic monophosphate.f",0.9733406628887928
900,"guanosine-2',3'-cyclic monophosphate.f",0.8241551943263636
41,"guanosine-2',3'-cyclic monophosphate.m",1.1295993851238064
42,"guanosine-2',3'-cyclic monophosphate.m",1.1012745692112094
45,"guanosine-2',3'-cyclic monophosphate.m",0.877383210353084
59,"guanosine-2',3'-cyclic monophosphate.m",1.1718252810025225
83,"guanosine-2',3'-cyclic monophosphate.m",1.2141526402347314
91,"guanosine-2',3'-cyclic monophosphate.m",1.3410938546728612
129,"guanosine-2',3'-cyclic monophosphate.m",1.4724229968515272
158,"guanosine-2',3'-cyclic monophosphate.m",1.3309857664675275
177,"guanosine-2',3'-cyclic monophosphate.m",1.1728044413145309
195,"guanosine-2',3'-cyclic monophosphate.m",0.9898150652006156
208,"guanosine-2',3'-cyclic monophosphate.m",1.3395231031604249
217,"guanosine-2',3'-cyclic monophosphate.m",1.1099925137970137
228,"guanosine-2',3'-cyclic monophosphate.f",1.1566435061424996
228,"guanosine-2',3'-cyclic monophosphate.m",1.1650934000343254
229,"guanosine-2',3'-cyclic monophosphate.m",1.3022787896773236
239,"guanosine-2',3'-cyclic monophosphate.m",0.93718599535534175
307,"guanosine-2',3'-cyclic monophosphate.m",1.1319785168148002
315,"guanosine-2',3'-cyclic monophosphate.m",0.8484030604745888
357,"guanosine-2',3'-cyclic monophosphate.m",1.293691830378247
367,"guanosine-2',3'-cyclic monophosphate.m",1.0668074611401854
371,"guanosine-2',3'-cyclic monophosphate.m",1.428065089037374
375,"guanosine-2',3'-cyclic monophosphate.m",0.9396782820378956
379,"guanosine-2',3'-cyclic monophosphate.m",1.0744366705952773
385,"guanosine-2',3'-cyclic monophosphate.m",1.022599617957545
391,"guanosine-2',3'-cyclic monophosphate.m",1.1402233959347263
392,"guanosine-2',3'-cyclic monophosphate.m",1.1277196137379863
399,"guanosine-2',3'-cyclic monophosphate.m",1.3936617001088552
427,"guanosine-2',3'-cyclic monophosphate.m",1.174957237277276
439,"guanosine-2',3'-cyclic monophosphate.m",1.5019795652295584
491,"guanosine-2',3'-cyclic monophosphate.m",1.6035876873079105
508,"guanosine-2',3'-cyclic monophosphate.m",0.7754310842783125
509,"guanosine-2',3'-cyclic monophosphate.m",0.6443069939281078
517,"guanosine-2',3'-cyclic monophosphate.m",0.9140773094607638
703,"guanosine-2',3'-cyclic monophosphate.m",0.8418554773822221
757,"guanosine-2',3'-cyclic monophosphate.m",0.8558951999077775
765,"guanosine-2',3'-cyclic monophosphate.m",1.404393444859014
774,"guanosine-2',3'-cyclic monophosphate.m",1.2704386163457262
799,"guanosine-2',3'-cyclic monophosphate.m",1.0622105823168513
808,"guanosine-2',3'-cyclic monophosphate.m",1.49719853133548
843,"guanosine-2',3'-cyclic monophosphate.m",0.9544604160552008
900,"guanosine-2',3'-cyclic monophosphate.m",0.820936832530974
41,gulonic acid.f,1.1779601441843353
42,gulonic acid.f,1.2947816227509508
45,gulonic acid.f,1.0473773655933971
59,gulonic acid.f,0.9305996683036352
83,gulonic acid.f,1.1680009562884333
91,gulonic acid.f,1.01881741432687
129,gulonic acid.f,0.9821605198496304
158,gulonic acid.f,0.9988339757755268
177,gulonic acid.f,1.1029159943751374
195,gulonic acid.f,1.0248057649411342
208,gulonic acid.f,1.0347545313894198
217,gulonic acid.f,0.8725137301735034
229,gulonic acid.f,1.1596245704545367
239,gulonic acid.f,0.9125056717794106
307,gulonic acid.f,1.058169705250935
315,gulonic acid.f,0.8442358686025098
357,gulonic acid.f,0.9935371956172928
367,gulonic acid.f,1.1107069706712578
371,gulonic acid.f,0.9728933708087116
375,gulonic acid.f,1.068290921106101
379,gulonic acid.f,1.0409239293743098
385,gulonic acid.f,1.3424414482708165
391,gulonic acid.f,0.9356457329337828
392,gulonic acid.f,1.1200817518645374
399,gulonic acid.f,0.9650304445244684
427,gulonic acid.f,1.1504695922868091
439,gulonic acid.f,1.0548368802461081
491,gulonic acid.f,0.9059294961043576
508,gulonic acid.f,1.059831399749153
509,gulonic acid.f,0.9904910966886205
517,gulonic acid.f,0.970193461537896
703,gulonic acid.f,1.0423178244822338
757,gulonic acid.f,1.0662363211638763
765,gulonic acid.f,0.9996019662497924
774,gulonic acid.f,0.9442652171506818
799,gulonic acid.f,0.9346962371393714
808,gulonic acid.f,1.5116885390395318
843,gulonic acid.f,0.9028897020923562
900,gulonic acid.f,1.2073221624841337
41,gulonic acid.m,1.20222228960897
42,gulonic acid.m,1.3753585540491866
45,gulonic acid.m,1.0443606690411316
59,gulonic acid.m,0.9098658107042024
83,gulonic acid.m,1.1852404353562949
91,gulonic acid.m,0.9809898339880968
129,gulonic acid.m,0.9596532786006672
158,gulonic acid.m,0.97122206737341
177,gulonic acid.m,1.124535145644685
195,gulonic acid.m,1.0441223200492875
208,gulonic acid.m,1.0214165940310358
217,gulonic acid.m,0.8263947973665565
228,gulonic acid.f,1.026419164111177
228,gulonic acid.m,1.0365682882790574
229,gulonic acid.m,1.164623220920053
239,gulonic acid.m,0.8936411086103322
307,gulonic acid.m,1.0231408964197817
315,gulonic acid.m,0.8138431111108457
357,gulonic acid.m,0.9862782487264669
367,gulonic acid.m,1.059449295185687
371,gulonic acid.m,0.9747540048770278
375,gulonic acid.m,1.082385116664416
379,gulonic acid.m,1.03503022575864
385,gulonic acid.m,1.383267451605092
391,gulonic acid.m,0.9080465201672604
392,gulonic acid.m,1.122680817675553
399,gulonic acid.m,0.9621733627212328
427,gulonic acid.m,1.1654739038985775
439,gulonic acid.m,1.0532129840176851
491,gulonic acid.m,0.8811585622481728
508,gulonic acid.m,1.0562636768295066
509,gulonic acid.m,0.97407390717706
517,gulonic acid.m,0.937414204241922
703,gulonic acid.m,1.0102671415522506
757,gulonic acid.m,1.08838530426281
765,gulonic acid.m,1.0037413964635895
774,gulonic acid.m,0.9466682770087276
799,gulonic acid.m,0.9202034457245089
808,gulonic acid.m,1.6435336762882296
843,gulonic acid.m,0.9024305908484928
900,gulonic acid.m,1.263749766574568
41,heme.f,0.7201973995839228
42,heme.f,0.751041907468738
45,heme.f,0.8982277990549508
59,heme.f,1.5935176550046928
83,heme.f,0.832382973983463
91,heme.f,1.556474833876486
129,heme.f,1.231379860569018
158,heme.f,1.3576147224712314
177,heme.f,1.5510982041108674
195,heme.f,1.5470847200609923
208,heme.f,1.0299067696928157
217,heme.f,0.976749692165212
229,heme.f,0.8219478581909072
239,heme.f,1.4521559623799785
307,heme.f,0.8294036520176198
315,heme.f,1.1276208658732692
357,heme.f,0.9437149052339936
367,heme.f,1.0963053548359898
371,heme.f,1.5087532600101328
375,heme.f,1.262736347383814
379,heme.f,1.1537713222945551
385,heme.f,1.5182331628686716
391,heme.f,1.222393385336616
392,heme.f,1.4458201636407817
399,heme.f,1.304376472005866
427,heme.f,0.8983240026061166
439,heme.f,1.2925310638780572
491,heme.f,1.1289884101880352
508,heme.f,1.1699462655748454
509,heme.f,0.7955583707947851
517,heme.f,0.5873086436121618
703,heme.f,1.325789802566341
757,heme.f,1.059305418247925
765,heme.f,1.3023641614235355
774,heme.f,1.4330764965167124
799,heme.f,1.6871321630005052
808,heme.f,1.000168705830609
843,heme.f,1.4465895078708704
900,heme.f,1.2108380366889022
41,heme.m,0.6601534312650749
42,heme.m,0.6761299572056162
45,heme.m,0.8394256875847893
59,heme.m,1.6135405754023897
83,heme.m,0.7870161409246386
91,heme.m,1.575107358968478
129,heme.m,1.2374556051993488
158,heme.m,1.3489827933619378
177,heme.m,1.6117975267135027
195,heme.m,1.575749360555532
208,heme.m,1.0042557526093885
217,heme.m,0.9286000977223908
228,heme.f,1.8580219810488807
228,heme.m,1.9359851058743605
229,heme.m,0.7538831889683089
239,heme.m,1.4980993465324757
307,heme.m,0.8081309171515273
315,heme.m,1.1012655131443174
357,heme.m,0.8885494336826028
367,heme.m,1.1696988398866557
371,heme.m,1.5648754251838848
375,heme.m,1.3159654988200675
379,heme.m,1.153167546500837
